obsnme,obsval,weight,obgnme
trgw_0_26_6_20160831,33.963,1.0,trgw_0_26_6
trgw_0_26_6_20160930,33.885,1.0,trgw_0_26_6
trgw_0_26_6_20161031,33.885999999999996,1.0,trgw_0_26_6
trgw_0_26_6_20161130,33.967,1.0,trgw_0_26_6
trgw_0_26_6_20161231,34.111,1.0,trgw_0_26_6
trgw_0_26_6_20170131,34.271,1.0,trgw_0_26_6
trgw_0_26_6_20170228,34.391999999999996,1.0,trgw_0_26_6
trgw_0_26_6_20170331,34.457,1.0,trgw_0_26_6
trgw_0_26_6_20170430,34.439,1.0,trgw_0_26_6
trgw_0_26_6_20170531,34.339,1.0,trgw_0_26_6
trgw_0_26_6_20170630,34.193000000000005,1.0,trgw_0_26_6
trgw_0_26_6_20170731,34.036,1.0,trgw_0_26_6
trgw_0_26_6_20170831,33.919000000000004,1.0,trgw_0_26_6
trgw_0_26_6_20170930,33.876999999999995,1.0,trgw_0_26_6
trgw_0_26_6_20171031,33.919000000000004,1.0,trgw_0_26_6
trgw_0_26_6_20171130,34.033,1.0,trgw_0_26_6
trgw_0_26_6_20171231,34.19,1.0,trgw_0_26_6
trgw_0_29_15_20151231,33.91,1.0,trgw_0_29_15
trgw_0_29_15_20160131,33.992,1.0,trgw_0_29_15
trgw_0_29_15_20160229,34.058,1.0,trgw_0_29_15
trgw_0_29_15_20160331,34.09,1.0,trgw_0_29_15
trgw_0_29_15_20160430,34.076,1.0,trgw_0_29_15
trgw_0_29_15_20160531,34.016999999999996,1.0,trgw_0_29_15
trgw_0_29_15_20160630,33.931999999999995,1.0,trgw_0_29_15
trgw_0_29_15_20160731,33.846,1.0,trgw_0_29_15
trgw_0_29_15_20160831,33.772,1.0,trgw_0_29_15
trgw_0_29_15_20160930,33.735,1.0,trgw_0_29_15
trgw_0_29_15_20161031,33.745,1.0,trgw_0_29_15
trgw_0_29_15_20161130,33.8,1.0,trgw_0_29_15
trgw_0_29_15_20161231,33.887,1.0,trgw_0_29_15
trgw_0_29_15_20170131,33.978,1.0,trgw_0_29_15
trgw_0_29_15_20170228,34.042,1.0,trgw_0_29_15
trgw_0_29_15_20170331,34.071999999999996,1.0,trgw_0_29_15
trgw_0_29_15_20170430,34.052,1.0,trgw_0_29_15
trgw_0_29_15_20170531,33.989000000000004,1.0,trgw_0_29_15
trgw_0_29_15_20170630,33.903,1.0,trgw_0_29_15
trgw_0_29_15_20170731,33.814,1.0,trgw_0_29_15
trgw_0_29_15_20170831,33.751999999999995,1.0,trgw_0_29_15
trgw_0_29_15_20170930,33.736,1.0,trgw_0_29_15
trgw_0_29_15_20171031,33.77,1.0,trgw_0_29_15
trgw_0_29_15_20171130,33.841,1.0,trgw_0_29_15
trgw_0_29_15_20171231,33.933,1.0,trgw_0_29_15
trgw_0_2_15_20151231,34.291,1.0,trgw_0_2_15
trgw_0_2_15_20160131,34.361999999999995,1.0,trgw_0_2_15
trgw_0_2_15_20160229,34.425,1.0,trgw_0_2_15
trgw_0_2_15_20160331,34.464,1.0,trgw_0_2_15
trgw_0_2_15_20160430,34.461,1.0,trgw_0_2_15
trgw_0_2_15_20160531,34.416,1.0,trgw_0_2_15
trgw_0_2_15_20160630,34.342,1.0,trgw_0_2_15
trgw_0_2_15_20160731,34.259,1.0,trgw_0_2_15
trgw_0_2_15_20160831,34.186,1.0,trgw_0_2_15
trgw_0_2_15_20160930,34.144,1.0,trgw_0_2_15
trgw_0_2_15_20161031,34.144,1.0,trgw_0_2_15
trgw_0_2_15_20161130,34.185,1.0,trgw_0_2_15
trgw_0_2_15_20161231,34.259,1.0,trgw_0_2_15
trgw_0_2_15_20170131,34.34,1.0,trgw_0_2_15
trgw_0_2_15_20170228,34.402,1.0,trgw_0_2_15
trgw_0_2_15_20170331,34.435,1.0,trgw_0_2_15
trgw_0_2_15_20170430,34.425,1.0,trgw_0_2_15
trgw_0_2_15_20170531,34.374,1.0,trgw_0_2_15
trgw_0_2_15_20170630,34.298,1.0,trgw_0_2_15
trgw_0_2_15_20170731,34.217,1.0,trgw_0_2_15
trgw_0_2_15_20170831,34.157,1.0,trgw_0_2_15
trgw_0_2_15_20170930,34.135,1.0,trgw_0_2_15
trgw_0_2_15_20171031,34.157,1.0,trgw_0_2_15
trgw_0_2_15_20171130,34.216,1.0,trgw_0_2_15
trgw_0_2_15_20171231,34.297,1.0,trgw_0_2_15
trgw_0_2_9_20151231,34.586999999999996,1.0,trgw_0_2_9
trgw_0_2_9_20160131,34.686,1.0,trgw_0_2_9
trgw_0_2_9_20160229,34.784,1.0,trgw_0_2_9
trgw_0_2_9_20160331,34.854,1.0,trgw_0_2_9
trgw_0_2_9_20160430,34.866,1.0,trgw_0_2_9
trgw_0_2_9_20160531,34.813,1.0,trgw_0_2_9
trgw_0_2_9_20160630,34.709,1.0,trgw_0_2_9
trgw_0_2_9_20160731,34.58,1.0,trgw_0_2_9
trgw_0_2_9_20160831,34.459,1.0,trgw_0_2_9
trgw_0_2_9_20160930,34.381,1.0,trgw_0_2_9
trgw_0_2_9_20161031,34.364000000000004,1.0,trgw_0_2_9
trgw_0_2_9_20161130,34.41,1.0,trgw_0_2_9
trgw_0_2_9_20161231,34.512,1.0,trgw_0_2_9
trgw_0_2_9_20170131,34.635,1.0,trgw_0_2_9
trgw_0_2_9_20170228,34.734,1.0,trgw_0_2_9
trgw_0_2_9_20170331,34.799,1.0,trgw_0_2_9
trgw_0_2_9_20170430,34.799,1.0,trgw_0_2_9
trgw_0_2_9_20170531,34.734,1.0,trgw_0_2_9
trgw_0_2_9_20170630,34.626999999999995,1.0,trgw_0_2_9
trgw_0_2_9_20170731,34.503,1.0,trgw_0_2_9
trgw_0_2_9_20170831,34.402,1.0,trgw_0_2_9
trgw_0_2_9_20170930,34.355,1.0,trgw_0_2_9
trgw_0_2_9_20171031,34.372,1.0,trgw_0_2_9
trgw_0_2_9_20171130,34.449,1.0,trgw_0_2_9
trgw_0_2_9_20171231,34.567,1.0,trgw_0_2_9
trgw_0_33_7_20151231,33.986,1.0,trgw_0_33_7
trgw_0_33_7_20160131,34.102,1.0,trgw_0_33_7
trgw_0_33_7_20160229,34.195,1.0,trgw_0_33_7
trgw_0_33_7_20160331,34.243,1.0,trgw_0_33_7
trgw_0_33_7_20160430,34.225,1.0,trgw_0_33_7
trgw_0_33_7_20160531,34.144,1.0,trgw_0_33_7
trgw_0_33_7_20160630,34.025,1.0,trgw_0_33_7
trgw_0_33_7_20160731,33.904,1.0,trgw_0_33_7
trgw_0_33_7_20160831,33.798,1.0,trgw_0_33_7
trgw_0_33_7_20160930,33.743,1.0,trgw_0_33_7
trgw_0_33_7_20161031,33.751999999999995,1.0,trgw_0_33_7
trgw_0_33_7_20161130,33.825,1.0,trgw_0_33_7
trgw_0_33_7_20161231,33.946,1.0,trgw_0_33_7
trgw_0_33_7_20170131,34.075,1.0,trgw_0_33_7
trgw_0_33_7_20170228,34.169000000000004,1.0,trgw_0_33_7
trgw_0_33_7_20170331,34.215,1.0,trgw_0_33_7
trgw_0_33_7_20170430,34.192,1.0,trgw_0_33_7
trgw_0_33_7_20170531,34.105,1.0,trgw_0_33_7
trgw_0_33_7_20170630,33.984,1.0,trgw_0_33_7
trgw_0_33_7_20170731,33.858000000000004,1.0,trgw_0_33_7
trgw_0_33_7_20170831,33.769,1.0,trgw_0_33_7
trgw_0_33_7_20170930,33.742,1.0,trgw_0_33_7
trgw_0_33_7_20171031,33.784,1.0,trgw_0_33_7
trgw_0_33_7_20171130,33.882,1.0,trgw_0_33_7
trgw_0_33_7_20171231,34.010999999999996,1.0,trgw_0_33_7
trgw_0_34_10_20151231,33.89,1.0,trgw_0_34_10
trgw_0_34_10_20160131,34.005,1.0,trgw_0_34_10
trgw_0_34_10_20160229,34.086,1.0,trgw_0_34_10
trgw_0_34_10_20160331,34.121,1.0,trgw_0_34_10
trgw_0_34_10_20160430,34.095,1.0,trgw_0_34_10
trgw_0_34_10_20160531,34.015,1.0,trgw_0_34_10
trgw_0_34_10_20160630,33.904,1.0,trgw_0_34_10
trgw_0_34_10_20160731,33.799,1.0,trgw_0_34_10
trgw_0_34_10_20160831,33.708,1.0,trgw_0_34_10
trgw_0_34_10_20160930,33.665,1.0,trgw_0_34_10
trgw_0_34_10_20161031,33.683,1.0,trgw_0_34_10
trgw_0_34_10_20161130,33.757,1.0,trgw_0_34_10
trgw_0_34_10_20161231,33.871,1.0,trgw_0_34_10
trgw_0_34_10_20170131,33.986999999999995,1.0,trgw_0_34_10
trgw_0_34_10_20170228,34.067,1.0,trgw_0_34_10
trgw_0_34_10_20170331,34.1,1.0,trgw_0_34_10
trgw_0_34_10_20170430,34.07,1.0,trgw_0_34_10
trgw_0_34_10_20170531,33.984,1.0,trgw_0_34_10
trgw_0_34_10_20170630,33.872,1.0,trgw_0_34_10
trgw_0_34_10_20170731,33.76,1.0,trgw_0_34_10
trgw_0_34_10_20170831,33.685,1.0,trgw_0_34_10
trgw_0_34_10_20170930,33.669000000000004,1.0,trgw_0_34_10
trgw_0_34_10_20171031,33.717,1.0,trgw_0_34_10
trgw_0_34_10_20171130,33.811,1.0,trgw_0_34_10
trgw_0_34_10_20171231,33.93,1.0,trgw_0_34_10
trgw_0_3_8_20151231,34.617,1.0,trgw_0_3_8
trgw_0_3_8_20160131,34.717,1.0,trgw_0_3_8
trgw_0_3_8_20160229,34.817,1.0,trgw_0_3_8
trgw_0_3_8_20160331,34.891,1.0,trgw_0_3_8
trgw_0_3_8_20160430,34.905,1.0,trgw_0_3_8
trgw_0_3_8_20160531,34.852,1.0,trgw_0_3_8
trgw_0_3_8_20160630,34.746,1.0,trgw_0_3_8
trgw_0_3_8_20160731,34.614000000000004,1.0,trgw_0_3_8
trgw_0_3_8_20160831,34.49,1.0,trgw_0_3_8
trgw_0_3_8_20160930,34.408,1.0,trgw_0_3_8
trgw_0_3_8_20161031,34.388000000000005,1.0,trgw_0_3_8
trgw_0_3_8_20161130,34.434,1.0,trgw_0_3_8
trgw_0_3_8_20161231,34.536,1.0,trgw_0_3_8
trgw_0_3_8_20170131,34.662,1.0,trgw_0_3_8
trgw_0_3_8_20170228,34.765,1.0,trgw_0_3_8
trgw_0_3_8_20170331,34.832,1.0,trgw_0_3_8
trgw_0_3_8_20170430,34.835,1.0,trgw_0_3_8
trgw_0_3_8_20170531,34.77,1.0,trgw_0_3_8
trgw_0_3_8_20170630,34.661,1.0,trgw_0_3_8
trgw_0_3_8_20170731,34.534,1.0,trgw_0_3_8
trgw_0_3_8_20170831,34.43,1.0,trgw_0_3_8
trgw_0_3_8_20170930,34.38,1.0,trgw_0_3_8
trgw_0_3_8_20171031,34.395,1.0,trgw_0_3_8
trgw_0_3_8_20171130,34.473,1.0,trgw_0_3_8
trgw_0_3_8_20171231,34.593,1.0,trgw_0_3_8
trgw_0_9_1_20151231,34.878,1.0,trgw_0_9_1
trgw_0_9_1_20160131,34.978,1.0,trgw_0_9_1
trgw_0_9_1_20160229,35.089,1.0,trgw_0_9_1
trgw_0_9_1_20160331,35.183,1.0,trgw_0_9_1
trgw_0_9_1_20160430,35.22,1.0,trgw_0_9_1
trgw_0_9_1_20160531,35.185,1.0,trgw_0_9_1
trgw_0_9_1_20160630,35.084,1.0,trgw_0_9_1
trgw_0_9_1_20160731,34.94,1.0,trgw_0_9_1
trgw_0_9_1_20160831,34.792,1.0,trgw_0_9_1
trgw_0_9_1_20160930,34.681999999999995,1.0,trgw_0_9_1
trgw_0_9_1_20161031,34.634,1.0,trgw_0_9_1
trgw_0_9_1_20161130,34.66,1.0,trgw_0_9_1
trgw_0_9_1_20161231,34.754,1.0,trgw_0_9_1
trgw_0_9_1_20170131,34.885,1.0,trgw_0_9_1
trgw_0_9_1_20170228,35.001999999999995,1.0,trgw_0_9_1
trgw_0_9_1_20170331,35.093,1.0,trgw_0_9_1
trgw_0_9_1_20170430,35.119,1.0,trgw_0_9_1
trgw_0_9_1_20170531,35.07,1.0,trgw_0_9_1
trgw_0_9_1_20170630,34.965,1.0,trgw_0_9_1
trgw_0_9_1_20170731,34.828,1.0,trgw_0_9_1
trgw_0_9_1_20170831,34.704,1.0,trgw_0_9_1
trgw_0_9_1_20170930,34.63,1.0,trgw_0_9_1
trgw_0_9_1_20171031,34.624,1.0,trgw_0_9_1
trgw_0_9_1_20171130,34.688,1.0,trgw_0_9_1
trgw_0_9_1_20171231,34.808,1.0,trgw_0_9_1
trgw_2_13_10_20151231,34.258,1.0,trgw_2_13_10
trgw_2_13_10_20160131,34.381,1.0,trgw_2_13_10
trgw_2_13_10_20160229,34.481,1.0,trgw_2_13_10
trgw_2_13_10_20160331,34.535,1.0,trgw_2_13_10
trgw_2_13_10_20160430,34.52,1.0,trgw_2_13_10
trgw_2_13_10_20160531,34.437,1.0,trgw_2_13_10
trgw_2_13_10_20160630,34.312,1.0,trgw_2_13_10
trgw_2_13_10_20160731,34.181999999999995,1.0,trgw_2_13_10
trgw_2_13_10_20160831,34.067,1.0,trgw_2_13_10
trgw_2_13_10_20160930,34.004,1.0,trgw_2_13_10
trgw_2_13_10_20161031,34.01,1.0,trgw_2_13_10
trgw_2_13_10_20161130,34.086,1.0,trgw_2_13_10
trgw_2_13_10_20161231,34.211999999999996,1.0,trgw_2_13_10
trgw_2_13_10_20170131,34.35,1.0,trgw_2_13_10
trgw_2_13_10_20170228,34.451,1.0,trgw_2_13_10
trgw_2_13_10_20170331,34.503,1.0,trgw_2_13_10
trgw_2_13_10_20170430,34.48,1.0,trgw_2_13_10
trgw_2_13_10_20170531,34.389,1.0,trgw_2_13_10
trgw_2_13_10_20170630,34.260999999999996,1.0,trgw_2_13_10
trgw_2_13_10_20170731,34.126,1.0,trgw_2_13_10
trgw_2_13_10_20170831,34.029,1.0,trgw_2_13_10
trgw_2_13_10_20170930,33.997,1.0,trgw_2_13_10
trgw_2_13_10_20171031,34.04,1.0,trgw_2_13_10
trgw_2_13_10_20171130,34.141999999999996,1.0,trgw_2_13_10
trgw_2_13_10_20171231,34.28,1.0,trgw_2_13_10
trgw_2_15_16_20151231,34.135999999999996,1.0,trgw_2_15_16
trgw_2_15_16_20160131,34.245,1.0,trgw_2_15_16
trgw_2_15_16_20160229,34.33,1.0,trgw_2_15_16
trgw_2_15_16_20160331,34.372,1.0,trgw_2_15_16
trgw_2_15_16_20160430,34.353,1.0,trgw_2_15_16
trgw_2_15_16_20160531,34.277,1.0,trgw_2_15_16
trgw_2_15_16_20160630,34.168,1.0,trgw_2_15_16
trgw_2_15_16_20160731,34.058,1.0,trgw_2_15_16
trgw_2_15_16_20160831,33.963,1.0,trgw_2_15_16
trgw_2_15_16_20160930,33.914,1.0,trgw_2_15_16
trgw_2_15_16_20161031,33.926,1.0,trgw_2_15_16
trgw_2_15_16_20161130,33.996,1.0,trgw_2_15_16
trgw_2_15_16_20161231,34.107,1.0,trgw_2_15_16
trgw_2_15_16_20170131,34.225,1.0,trgw_2_15_16
trgw_2_15_16_20170228,34.309,1.0,trgw_2_15_16
trgw_2_15_16_20170331,34.348,1.0,trgw_2_15_16
trgw_2_15_16_20170430,34.323,1.0,trgw_2_15_16
trgw_2_15_16_20170531,34.241,1.0,trgw_2_15_16
trgw_2_15_16_20170630,34.13,1.0,trgw_2_15_16
trgw_2_15_16_20170731,34.015,1.0,trgw_2_15_16
trgw_2_15_16_20170831,33.935,1.0,trgw_2_15_16
trgw_2_15_16_20170930,33.913000000000004,1.0,trgw_2_15_16
trgw_2_15_16_20171031,33.955,1.0,trgw_2_15_16
trgw_2_15_16_20171130,34.047,1.0,trgw_2_15_16
trgw_2_15_16_20171231,34.166,1.0,trgw_2_15_16
trgw_2_21_10_20151231,34.144,1.0,trgw_2_21_10
trgw_2_21_10_20160131,34.272,1.0,trgw_2_21_10
trgw_2_21_10_20160229,34.376,1.0,trgw_2_21_10
trgw_2_21_10_20160331,34.431,1.0,trgw_2_21_10
trgw_2_21_10_20160430,34.414,1.0,trgw_2_21_10
trgw_2_21_10_20160531,34.326,1.0,trgw_2_21_10
trgw_2_21_10_20160630,34.195,1.0,trgw_2_21_10
trgw_2_21_10_20160731,34.06,1.0,trgw_2_21_10
trgw_2_21_10_20160831,33.941,1.0,trgw_2_21_10
trgw_2_21_10_20160930,33.876,1.0,trgw_2_21_10
trgw_2_21_10_20161031,33.883,1.0,trgw_2_21_10
trgw_2_21_10_20161130,33.961999999999996,1.0,trgw_2_21_10
trgw_2_21_10_20161231,34.095,1.0,trgw_2_21_10
trgw_2_21_10_20170131,34.24,1.0,trgw_2_21_10
trgw_2_21_10_20170228,34.346,1.0,trgw_2_21_10
trgw_2_21_10_20170331,34.4,1.0,trgw_2_21_10
trgw_2_21_10_20170430,34.376999999999995,1.0,trgw_2_21_10
trgw_2_21_10_20170531,34.282,1.0,trgw_2_21_10
trgw_2_21_10_20170630,34.148,1.0,trgw_2_21_10
trgw_2_21_10_20170731,34.007,1.0,trgw_2_21_10
trgw_2_21_10_20170831,33.905,1.0,trgw_2_21_10
trgw_2_21_10_20170930,33.872,1.0,trgw_2_21_10
trgw_2_21_10_20171031,33.917,1.0,trgw_2_21_10
trgw_2_21_10_20171130,34.024,1.0,trgw_2_21_10
trgw_2_21_10_20171231,34.167,1.0,trgw_2_21_10
trgw_2_22_15_20151231,34.028,1.0,trgw_2_22_15
trgw_2_22_15_20160131,34.138000000000005,1.0,trgw_2_22_15
trgw_2_22_15_20160229,34.219,1.0,trgw_2_22_15
trgw_2_22_15_20160331,34.257,1.0,trgw_2_22_15
trgw_2_22_15_20160430,34.236,1.0,trgw_2_22_15
trgw_2_22_15_20160531,34.16,1.0,trgw_2_22_15
trgw_2_22_15_20160630,34.052,1.0,trgw_2_22_15
trgw_2_22_15_20160731,33.945,1.0,trgw_2_22_15
trgw_2_22_15_20160831,33.852,1.0,trgw_2_22_15
trgw_2_22_15_20160930,33.806,1.0,trgw_2_22_15
trgw_2_22_15_20161031,33.819,1.0,trgw_2_22_15
trgw_2_22_15_20161130,33.89,1.0,trgw_2_22_15
trgw_2_22_15_20161231,34.001,1.0,trgw_2_22_15
trgw_2_22_15_20170131,34.117,1.0,trgw_2_22_15
trgw_2_22_15_20170228,34.199,1.0,trgw_2_22_15
trgw_2_22_15_20170331,34.236,1.0,trgw_2_22_15
trgw_2_22_15_20170430,34.21,1.0,trgw_2_22_15
trgw_2_22_15_20170531,34.128,1.0,trgw_2_22_15
trgw_2_22_15_20170630,34.016999999999996,1.0,trgw_2_22_15
trgw_2_22_15_20170731,33.905,1.0,trgw_2_22_15
trgw_2_22_15_20170831,33.827,1.0,trgw_2_22_15
trgw_2_22_15_20170930,33.806999999999995,1.0,trgw_2_22_15
trgw_2_22_15_20171031,33.85,1.0,trgw_2_22_15
trgw_2_22_15_20171130,33.942,1.0,trgw_2_22_15
trgw_2_22_15_20171231,34.06,1.0,trgw_2_22_15
trgw_2_24_4_20151231,34.311,1.0,trgw_2_24_4
trgw_2_24_4_20160131,34.437,1.0,trgw_2_24_4
trgw_2_24_4_20160229,34.554,1.0,trgw_2_24_4
trgw_2_24_4_20160331,34.631,1.0,trgw_2_24_4
trgw_2_24_4_20160430,34.633,1.0,trgw_2_24_4
trgw_2_24_4_20160531,34.555,1.0,trgw_2_24_4
trgw_2_24_4_20160630,34.421,1.0,trgw_2_24_4
trgw_2_24_4_20160731,34.266999999999996,1.0,trgw_2_24_4
trgw_2_24_4_20160831,34.124,1.0,trgw_2_24_4
trgw_2_24_4_20160930,34.035,1.0,trgw_2_24_4
trgw_2_24_4_20161031,34.021,1.0,trgw_2_24_4
trgw_2_24_4_20161130,34.088,1.0,trgw_2_24_4
trgw_2_24_4_20161231,34.221,1.0,trgw_2_24_4
trgw_2_24_4_20170131,34.378,1.0,trgw_2_24_4
trgw_2_24_4_20170228,34.501999999999995,1.0,trgw_2_24_4
trgw_2_24_4_20170331,34.579,1.0,trgw_2_24_4
trgw_2_24_4_20170430,34.575,1.0,trgw_2_24_4
trgw_2_24_4_20170531,34.488,1.0,trgw_2_24_4
trgw_2_24_4_20170630,34.351,1.0,trgw_2_24_4
trgw_2_24_4_20170731,34.195,1.0,trgw_2_24_4
trgw_2_24_4_20170831,34.071999999999996,1.0,trgw_2_24_4
trgw_2_24_4_20170930,34.018,1.0,trgw_2_24_4
trgw_2_24_4_20171031,34.045,1.0,trgw_2_24_4
trgw_2_24_4_20171130,34.147,1.0,trgw_2_24_4
trgw_2_24_4_20171231,34.297,1.0,trgw_2_24_4
trgw_2_26_6_20151231,34.172,1.0,trgw_2_26_6
trgw_2_26_6_20160131,34.313,1.0,trgw_2_26_6
trgw_2_26_6_20160229,34.427,1.0,trgw_2_26_6
trgw_2_26_6_20160331,34.49,1.0,trgw_2_26_6
trgw_2_26_6_20160430,34.475,1.0,trgw_2_26_6
trgw_2_26_6_20160531,34.383,1.0,trgw_2_26_6
trgw_2_26_6_20160630,34.241,1.0,trgw_2_26_6
trgw_2_26_6_20160731,34.092,1.0,trgw_2_26_6
trgw_2_26_6_20160831,33.955999999999996,1.0,trgw_2_26_6
trgw_2_26_6_20160930,33.879,1.0,trgw_2_26_6
trgw_2_26_6_20161031,33.881,1.0,trgw_2_26_6
trgw_2_26_6_20161130,33.963,1.0,trgw_2_26_6
trgw_2_26_6_20161231,34.107,1.0,trgw_2_26_6
trgw_2_26_6_20170131,34.266999999999996,1.0,trgw_2_26_6
trgw_2_26_6_20170228,34.387,1.0,trgw_2_26_6
trgw_2_26_6_20170331,34.451,1.0,trgw_2_26_6
trgw_2_26_6_20170430,34.431999999999995,1.0,trgw_2_26_6
trgw_2_26_6_20170531,34.330999999999996,1.0,trgw_2_26_6
trgw_2_26_6_20170630,34.185,1.0,trgw_2_26_6
trgw_2_26_6_20170731,34.029,1.0,trgw_2_26_6
trgw_2_26_6_20170831,33.913000000000004,1.0,trgw_2_26_6
trgw_2_26_6_20170930,33.872,1.0,trgw_2_26_6
trgw_2_26_6_20171031,33.915,1.0,trgw_2_26_6
trgw_2_26_6_20171130,34.029,1.0,trgw_2_26_6
trgw_2_26_6_20171231,34.186,1.0,trgw_2_26_6
trgw_2_29_15_20151231,33.945,1.0,trgw_2_29_15
trgw_2_29_15_20160131,34.04,1.0,trgw_2_29_15
trgw_2_29_15_20160229,34.115,1.0,trgw_2_29_15
trgw_2_29_15_20160331,34.152,1.0,trgw_2_29_15
trgw_2_29_15_20160430,34.135999999999996,1.0,trgw_2_29_15
trgw_2_29_15_20160531,34.068000000000005,1.0,trgw_2_29_15
trgw_2_29_15_20160630,33.97,1.0,trgw_2_29_15
trgw_2_29_15_20160731,33.871,1.0,trgw_2_29_15
trgw_2_29_15_20160831,33.787,1.0,trgw_2_29_15
trgw_2_29_15_20160930,33.745,1.0,trgw_2_29_15
trgw_2_29_15_20161031,33.756,1.0,trgw_2_29_15
trgw_2_29_15_20161130,33.819,1.0,trgw_2_29_15
trgw_2_29_15_20161231,33.919000000000004,1.0,trgw_2_29_15
trgw_2_29_15_20170131,34.023,1.0,trgw_2_29_15
trgw_2_29_15_20170228,34.097,1.0,trgw_2_29_15
trgw_2_29_15_20170331,34.131,1.0,trgw_2_29_15
trgw_2_29_15_20170430,34.109,1.0,trgw_2_29_15
trgw_2_29_15_20170531,34.036,1.0,trgw_2_29_15
trgw_2_29_15_20170630,33.937,1.0,trgw_2_29_15
trgw_2_29_15_20170731,33.835,1.0,trgw_2_29_15
trgw_2_29_15_20170831,33.765,1.0,trgw_2_29_15
trgw_2_29_15_20170930,33.746,1.0,trgw_2_29_15
trgw_2_29_15_20171031,33.784,1.0,trgw_2_29_15
trgw_2_29_15_20171130,33.866,1.0,trgw_2_29_15
trgw_2_29_15_20171231,33.972,1.0,trgw_2_29_15
trgw_2_2_15_20151231,34.339,1.0,trgw_2_2_15
trgw_2_2_15_20160131,34.422,1.0,trgw_2_2_15
trgw_2_2_15_20160229,34.496,1.0,trgw_2_2_15
trgw_2_2_15_20160331,34.541,1.0,trgw_2_2_15
trgw_2_2_15_20160430,34.538000000000004,1.0,trgw_2_2_15
trgw_2_2_15_20160531,34.486,1.0,trgw_2_2_15
trgw_2_2_15_20160630,34.4,1.0,trgw_2_2_15
trgw_2_2_15_20160731,34.303000000000004,1.0,trgw_2_2_15
trgw_2_2_15_20160831,34.218,1.0,trgw_2_2_15
trgw_2_2_15_20160930,34.168,1.0,trgw_2_2_15
trgw_2_2_15_20161031,34.168,1.0,trgw_2_2_15
trgw_2_2_15_20161130,34.216,1.0,trgw_2_2_15
trgw_2_2_15_20161231,34.301,1.0,trgw_2_2_15
trgw_2_2_15_20170131,34.396,1.0,trgw_2_2_15
trgw_2_2_15_20170228,34.468,1.0,trgw_2_2_15
trgw_2_2_15_20170331,34.508,1.0,trgw_2_2_15
trgw_2_2_15_20170430,34.497,1.0,trgw_2_2_15
trgw_2_2_15_20170531,34.437,1.0,trgw_2_2_15
trgw_2_2_15_20170630,34.349000000000004,1.0,trgw_2_2_15
trgw_2_2_15_20170731,34.255,1.0,trgw_2_2_15
trgw_2_2_15_20170831,34.184,1.0,trgw_2_2_15
trgw_2_2_15_20170930,34.158,1.0,trgw_2_2_15
trgw_2_2_15_20171031,34.183,1.0,trgw_2_2_15
trgw_2_2_15_20171130,34.251,1.0,trgw_2_2_15
trgw_2_2_15_20171231,34.346,1.0,trgw_2_2_15
trgw_2_2_9_20151231,34.582,1.0,trgw_2_2_9
trgw_2_2_9_20160131,34.68,1.0,trgw_2_2_9
trgw_2_2_9_20160229,34.778,1.0,trgw_2_2_9
trgw_2_2_9_20160331,34.848,1.0,trgw_2_2_9
trgw_2_2_9_20160430,34.859,1.0,trgw_2_2_9
trgw_2_2_9_20160531,34.805,1.0,trgw_2_2_9
trgw_2_2_9_20160630,34.702,1.0,trgw_2_2_9
trgw_2_2_9_20160731,34.573,1.0,trgw_2_2_9
trgw_2_2_9_20160831,34.453,1.0,trgw_2_2_9
trgw_2_2_9_20160930,34.376,1.0,trgw_2_2_9
trgw_2_2_9_20161031,34.359,1.0,trgw_2_2_9
trgw_2_2_9_20161130,34.405,1.0,trgw_2_2_9
trgw_2_2_9_20161231,34.507,1.0,trgw_2_2_9
trgw_2_2_9_20170131,34.629,1.0,trgw_2_2_9
trgw_2_2_9_20170228,34.728,1.0,trgw_2_2_9
trgw_2_2_9_20170331,34.793,1.0,trgw_2_2_9
trgw_2_2_9_20170430,34.793,1.0,trgw_2_2_9
trgw_2_2_9_20170531,34.728,1.0,trgw_2_2_9
trgw_2_2_9_20170630,34.621,1.0,trgw_2_2_9
trgw_2_2_9_20170731,34.497,1.0,trgw_2_2_9
trgw_2_2_9_20170831,34.396,1.0,trgw_2_2_9
trgw_2_2_9_20170930,34.35,1.0,trgw_2_2_9
trgw_2_2_9_20171031,34.367,1.0,trgw_2_2_9
trgw_2_2_9_20171130,34.444,1.0,trgw_2_2_9
trgw_2_2_9_20171231,34.562,1.0,trgw_2_2_9
trgw_2_33_7_20151231,33.98,1.0,trgw_2_33_7
trgw_2_33_7_20160131,34.097,1.0,trgw_2_33_7
trgw_2_33_7_20160229,34.189,1.0,trgw_2_33_7
trgw_2_33_7_20160331,34.236,1.0,trgw_2_33_7
trgw_2_33_7_20160430,34.218,1.0,trgw_2_33_7
trgw_2_33_7_20160531,34.137,1.0,trgw_2_33_7
trgw_2_33_7_20160630,34.018,1.0,trgw_2_33_7
trgw_2_33_7_20160731,33.898,1.0,trgw_2_33_7
trgw_2_33_7_20160831,33.793,1.0,trgw_2_33_7
trgw_2_33_7_20160930,33.738,1.0,trgw_2_33_7
trgw_2_33_7_20161031,33.748000000000005,1.0,trgw_2_33_7
trgw_2_33_7_20161130,33.821,1.0,trgw_2_33_7
trgw_2_33_7_20161231,33.942,1.0,trgw_2_33_7
